,ppg_time,ppg_sig
2899,14.495000000000001,-7.414363310864395
2900,14.5,-6.2178473108086365
2901,14.505,-5.008319060264527
2902,14.51,-3.779138279823795
2903,14.515,-2.524276143233048
2904,14.52,-1.2385535982083675
2905,14.525,0.08218331342143552
2906,14.530000000000001,1.4409463264876292
2907,14.535,2.8395245457866167
2908,14.540000000000001,4.278435215920432
2909,14.545,5.7569193679254935
2910,14.55,7.272997615615463
2911,14.555,8.823589448533163
2912,14.56,10.40468187469921
2913,14.565,12.01151783254231
2914,14.57,13.638779772731949
2915,14.575000000000001,15.280775469070297
2916,14.58,16.93165548117593
2917,14.585,18.585665620957002
2918,14.59,20.237388006877683
2919,14.595,21.881912656631844
2920,14.6,23.514917390580038
2921,14.605,25.13266962576983
2922,14.61,26.73197206676615
2923,14.615,28.310071706129648
2924,14.620000000000001,29.864552923788874
2925,14.625,31.393236282298496
2926,14.63,32.89410418113508
2927,14.635,34.365277621025406
2928,14.64,35.805064418608715
2929,14.645,37.21207421857876
2930,14.65,38.58536400585873
2931,14.655000000000001,39.92457033444214
2932,14.66,41.230004347245895
2933,14.665000000000001,42.50270640158889
2934,14.67,43.74446193199201
2935,14.675,44.95777669256324
2936,14.68,46.14580889148077
2937,14.685,47.31225881149881
2938,14.69,48.46122030870878
2939,14.695,49.597003186915934
2940,14.700000000000001,50.72394203585685
2941,14.705,51.846213073237394
2942,14.71,52.96767912874587
2943,14.715,54.0917712349396
2944,14.72,55.22140181614397
2945,14.725,56.35890214361746
2946,14.73,57.5059872335632
2947,14.735,58.66376132429179
2948,14.74,59.832770800515796
2949,14.745000000000001,61.01308732693806
2950,14.75,62.204379210434105
2951,14.755,63.40592376723798
2952,14.76,64.61652971756978
2953,14.765,65.83436250356444
2954,14.77,67.05668713383598
2955,14.775,68.27956234377444
2956,14.780000000000001,69.497534214575
2957,14.785,70.7033792278461
2958,14.790000000000001,71.887932210481
2959,14.795,73.04000976550806
2960,14.8,74.14641639899263
2961,14.805,75.19200749215688
2962,14.81,76.15978119286233
2963,14.815,77.0309768963679
2964,14.82,77.78517118741894
2965,14.825000000000001,78.40038313927231
2966,14.83,78.85322160982159
2967,14.835,79.11911442836816
2968,14.84,79.17264792425537
2969,14.845,78.98802268178186
2970,14.85,78.53961018984452
2971,14.855,77.80258260699817
2972,14.86,76.75358299576207
2973,14.865,75.37140142122338
2974,14.870000000000001,73.6376225573873
2975,14.875,71.5372157052278
2976,14.88,69.05904814860395
2977,14.885,66.19631273427656
2978,14.89,62.94686582400565
2979,14.895,59.31347098305987
2980,14.9,55.30393822512848
2981,14.905000000000001,50.931141780881724
2982,14.91,46.21289701587612
2983,14.915000000000001,41.171685287362955
2984,14.92,35.834235606821515
2985,14.925,30.230996775204805
2986,14.93,24.39554901932443
2987,14.935,18.36399943058229
2988,14.94,12.174384582806738
2989,14.945,5.866082063678184
2990,14.950000000000001,-0.5207768244391574
2991,14.955,-6.945896585799225
2992,14.96,-13.369401343646155
2993,14.965,-19.75239475605637
2994,14.97,-26.05747274151514
2995,14.975,-32.24916653325142
2996,14.98,-38.29430100848006
2997,14.985,-44.16226698630216
2998,14.99,-49.825221310035545
2999,14.995000000000001,-55.25823673458869
3000,15.0,-60.43941984891658
3001,15.005,-65.35000245406783
3002,15.01,-69.97439921526025
3003,15.015,-74.30021901091123
3004,15.02,-78.3182173435803
3005,15.025,-82.02217792159311
3006,15.030000000000001,-85.4087161617428
3007,15.035,-88.47701058185231
3008,15.040000000000001,-91.22848264700995
3009,15.045,-93.66645040976036
3010,15.05,-95.7957801441829
3011,15.055,-97.62256453773952
3012,15.06,-99.15386070471656
3013,15.065,-100.39751017861579
3014,15.07,-101.36203747473971
3015,15.075000000000001,-102.05660401433845
3016,15.08,-102.49099243917009
3017,15.085,-102.67560474319683
3018,15.09,-102.62146169641161
3019,15.095,-102.34018572143162
3020,15.1,-101.8439431162747
3021,15.105,-101.14532780545609
3022,15.11,-100.25719231190446
3023,15.115,-99.19245880099542
3024,15.120000000000001,-97.96394839493277
3025,15.125,-96.58424001605891
3026,15.13,-95.06553593600277
3027,15.135,-93.41950548503125
3028,15.14,-91.6571012895226
3029,15.145,-89.78836247542144
3030,15.15,-87.82221869388007
3031,15.155000000000001,-85.76630038845829
3032,15.16,-83.62676265527178
3033,15.165000000000001,-81.40814240857462
3034,15.17,-79.11327506535291
3035,15.175,-76.74328529604402
3036,15.18,-74.29764602136773
3037,15.185,-71.77429487492562
3038,15.19,-69.16981942059643
3039,15.195,-66.47975170382797
3040,15.200000000000001,-63.6990097114263
3041,15.205,-60.822473963472824
3042,15.21,-57.84563474486027
3043,15.215,-54.76524356897806
3044,15.22,-51.57994176988647
3045,15.225,-48.29086236584281
3046,15.23,-44.90218701932784
3047,15.235,-41.42161745700849
3048,15.24,-37.86071232312665
3049,15.245000000000001,-34.23504013924186
3050,15.25,-30.564104285846753
3051,15.255,-26.871016658168585
3052,15.26,-23.181931189775373
3053,15.265,-19.525278885771375
3054,15.27,-15.930860307666293
3055,15.275,-12.428853553936303
3056,15.280000000000001,-9.048793898801982
3057,15.285,-5.818575894022826
3058,15.290000000000001,-2.763514812521889
3059,15.295,0.09451434263380443
3060,15.3,2.737845774314147
3061,15.305,5.153662427259265
3062,15.31,7.334443448763108
3063,15.315,9.278166171429405
3064,15.32,10.988252996606258
3065,15.325000000000001,12.473296336771227
3066,15.33,13.746613423998575
3067,15.335,14.825683433668972
3068,15.34,15.731512449084743
3069,15.345,16.487957553054624
3070,15.35,17.12102046119037
3071,15.355,17.658103763281545
3072,15.36,18.127222983019912
3073,15.365,18.5561900270422
3074,15.370000000000001,18.971815420795803
3075,15.375,19.399194539261664
3076,15.38,19.861130951590894
3077,15.385,20.377714776002698
3078,15.39,20.966042605277604
3079,15.395,21.64006011330742
3080,15.4,22.410520801810147
3081,15.405000000000001,23.285057794179828
3082,15.41,24.268349983198984
3083,15.415000000000001,25.362344908624024
3084,15.42,26.566497356254878
3085,15.425,27.877997247933948
3086,15.43,29.291980353172807
3087,15.435,30.801728875272204
3088,15.44,32.39887707186458
3089,15.445,34.07364503195158
3090,15.450000000000001,35.8151250368902
3091,15.455,37.6116290494216
3092,15.46,39.451079890717146
3093,15.465,41.32141280765625
3094,15.47,43.21095591986166
3095,15.475,45.10876670181395
3096,15.48,47.004906596019076
3097,15.485000000000001,48.890637526386165
3098,15.49,50.7585280163263
3099,15.495000000000001,52.60246561574884
3100,15.5,54.41758485468718
3101,15.505,56.20013194131967
3102,15.51,57.947294698061434
3103,15.515,59.657025898304276
3104,15.52,61.327880027609815
3105,15.525,62.95887212251942
3106,15.530000000000001,64.54936093278324
3107,15.535,66.09895957954008
3108,15.540000000000001,67.60747463823867
3109,15.545,69.07485909770674
3110,15.55,70.5011459834096
3111,15.555,71.88632924925359
3112,15.56,73.23018179248325
3113,15.565,74.53202920382151
3114,15.57,75.79051224338691
3115,15.575000000000001,77.00336664202432
3116,15.58,78.16723570771056
3117,15.585,79.27752074542425
3118,15.59,80.32826793804178
3119,15.595,81.31208295128759
3120,15.6,82.22005681084322
3121,15.605,83.04168818423304
3122,15.610000000000001,83.76480612202275
3123,15.615,84.37552696947988
3124,15.620000000000001,84.85829700600148
3125,15.625,85.19605916830629
3126,15.63,85.37054467370989
3127,15.635,85.362655835366
3128,15.64,85.15289526038649
3129,15.645,84.72180791937086
3130,15.65,84.05042183954554
3131,15.655000000000001,83.12068573814732
3132,15.66,81.91590097416368
3133,15.665000000000001,80.42113521985935
3134,15.67,78.62359909687524
3135,15.675,76.51297415999154
3136,15.68,74.08169595094218
3137,15.685,71.32520495013877
3138,15.69,68.24217342261015
3139,15.695,64.83470179756206
3140,15.700000000000001,61.10846331589435
3141,15.705,57.07276832380032
3142,15.71,52.740526258010945
3143,15.715,48.12810405527804
3144,15.72,43.255102615219144
3145,15.725,38.144081654888296
3146,15.73,32.820252440730705
3147,15.735000000000001,27.311138785441823
3148,15.74,21.646197298201553
3149,15.745000000000001,15.856396044368834
3150,15.75,9.973766037706397
3151,15.755,4.03094608839611
3152,15.76,-1.939263388274507
3153,15.765,-7.904326015873706
3154,15.77,-13.83235913113095
3155,15.775,-19.692466594769726
3156,15.780000000000001,-25.45499682951792
3157,15.785,-31.091722447181034
3158,15.790000000000001,-36.57595647193406
3159,15.795,-41.88263304046072
3160,15.8,-46.9883826241469
3161,15.805,-51.87162448221756
3162,15.81,-56.51268488927009
3163,15.815,-60.89393248428522
3164,15.82,-64.99990947280307
3165,15.825000000000001,-68.81743655748149
3166,15.83,-72.33567904989525
3167,15.835,-75.5461730769455
3168,15.84,-78.44281785839544
3169,15.845,-81.02184298694186
3170,15.85,-83.28176103297173
3171,15.855,-85.22331490888547
3172,15.860000000000001,-86.84942203287912
3173,15.865,-88.16510243839954
3174,15.870000000000001,-89.17736423123276
3175,15.875,-89.89502016629243
3176,15.88,-90.32842776059265
3177,15.885,-90.48917252287453
3178,15.89,-90.38973352314918
3179,15.895,-90.04317291713171
3180,15.9,-89.46287987304136
3181,15.905000000000001,-88.66238574339407
3182,15.91,-87.65525722024641
3183,15.915000000000001,-86.45506474631894
3184,15.92,-85.07541054438272
3185,15.925,-83.52998694264015
3186,15.93,-81.83263054999098
3187,15.935,-79.9973475201155
3188,15.94,-78.03830327232406
3189,15.945,-75.96978298288539
3190,15.950000000000001,-73.80613100316761
3191,15.955,-71.56167429660807
3192,15.96,-69.25063568830544
3193,15.965,-66.88704793195042
3194,15.97,-64.48468114625517
3195,15.975,-62.05698725159226
3196,15.98,-59.617051187240655
3197,15.985000000000001,-57.17753355719445
3198,15.99,-54.75059903470642
3199,15.995000000000001,-52.347840427410645
3200,16.0,-49.98021390725317
3201,16.005,-47.65798964644293
3202,16.01,-45.39070492873867
3203,16.015,-43.18710126737426
3204,16.02,-41.05503734802084
3205,16.025,-39.001384926841205
3206,16.03,-37.031924532182
3207,16.035,-35.15125859869491
3208,16.04,-33.36275088963618
3209,16.045,-31.66848484869348
3210,16.05,-30.06921972971634
3211,16.055,-28.564325680749914
3212,16.06,-27.151701732337628
3213,16.065,-25.827709953086934
3214,16.07,-24.587169325595784
3215,16.075,-23.423430467977354
3216,16.080000000000002,-22.328514773101308
3217,16.085,-21.293282895467257
3218,16.09,-20.307612116800666
3219,16.095,-19.360592222195447
3220,16.1,-18.440765662845386
3221,16.105,-17.53642463238742
3222,16.11,-16.63594491776723
3223,16.115000000000002,-15.728109584626347
3224,16.12,-14.802375402758084
3225,16.125,-13.849061136514596
3226,16.13,-12.859468668889459
3227,16.135,-11.825963238252625
3228,16.14,-10.742034800476695
3229,16.145,-9.602351365615934
3230,16.15,-8.402805887517735
3231,16.155,-7.140551654446617
3232,16.16,-5.814020841754796
3233,16.165,-4.4229325695914
3234,16.17,-2.9683145742855483
3235,16.175,-1.452567454023747
3236,16.18,0.12042335809271341
3237,16.185,1.7451684961817213
3238,16.19,3.414524929577901
3239,16.195,5.11978713844066
3240,16.2,6.850946647768243
3241,16.205000000000002,8.597094436903355
3242,16.21,10.346905396568562
3243,16.215,12.089133967132264
3244,16.22,13.813063656257807
3245,16.225,15.508883049654173
3246,16.23,17.16799054208845
3247,16.235,18.783243533946205
3248,16.240000000000002,20.349166812938126
3249,16.245,21.862130886911405
3250,16.25,23.32050460395458
3251,16.255,24.724770689903206
3252,16.26,26.077575512249634
3253,16.265,27.383683503637375
3254,16.27,28.64982452571106
3255,16.275,29.884440995546946
3256,16.28,31.097345356293676
3257,16.285,32.29929259921404
3258,16.29,33.501477268085914
3259,16.295,34.71499013234729
3260,16.3,35.950298719656494
3261,16.305,37.21682033829833
3262,16.31,38.52263295905821
3263,16.315,39.874338436035096
3264,16.32,41.27706642346332
3265,16.325,42.734584373355155
3266,16.330000000000002,44.24946268518978
3267,16.335,45.8232431361585
3268,16.34,47.45656965209953
3269,16.345,49.149252910664266
3270,16.35,50.90025730057797
3271,16.355,52.70762756388017
3272,16.36,54.568397722596465
3273,16.365000000000002,56.47852084675515
3274,16.37,58.43282721862266
3275,16.375,60.42499114103435
3276,16.38,62.44748435026989
3277,16.385,64.49151186001603
3278,16.39,66.54694832632215
3279,16.395,68.60230561824324
3280,16.4,70.64475433352938
3281,16.405,72.66019426610336
3282,16.41,74.63334217165128
3283,16.415,76.54780386394172
3284,16.42,78.38612124390048
3285,16.425,80.12981018988292
3286,16.43,81.75941488685471
3287,16.435,83.25459898544472
3288,16.44,84.59428199778309
3289,16.445,85.75681655007915
3290,16.45,86.72019359003086
3291,16.455000000000002,87.4622631281845
3292,16.46,87.96096823501085
3293,16.465,88.19460381906622
3294,16.47,88.14211920382948
3295,16.475,87.78347850586567
3296,16.48,87.10007877857001
3297,16.485,86.07521108949085
3298,16.490000000000002,84.69453721717406
3299,16.495,82.94654274290694
3300,16.5,80.8229183902346
3301,16.505,78.31882377220532
3302,16.51,75.43300691737102
3303,16.515,72.16778448968955
3304,16.52,68.52891757272504
3305,16.525,64.52543319871438
3306,16.53,60.16944048497209
3307,16.535,55.475978505796206
3308,16.54,50.46291474459858
3309,16.545,45.150889568976766
3310,16.55,39.56328055004797
3311,16.555,33.72615034945962
3312,16.56,27.668144852430967
3313,16.565,21.420317204161964
3314,16.57,15.01586330627539
3315,16.575,8.489766319832546
3316,16.580000000000002,1.8783635494909359
3317,16.585,-4.7811347082426305
3318,16.59,-11.451136032697336
3319,16.595,-18.094131899132442
3320,16.6,-24.673116422133038
3321,16.605,-31.151946734749455
3322,16.61,-37.495640187243524
3323,16.615000000000002,-43.6706069519534
3324,16.62,-49.644819290768915
3325,16.625,-55.38792049155471
3326,16.63,-60.87127815987457
3327,16.635,-66.06799017423089
3328,16.64,-70.95285670863893
3329,16.645,-75.50233518317322
3330,16.65,-79.69449504293748
3331,16.655,-83.50898772104397
3332,16.66,-86.92704733583638
3333,16.665,-89.93153983776949
3334,16.67,-92.50707768863185
3335,16.675,-94.640209592511
3336,16.68,-96.31968394347456
3337,16.685,-97.53677831621958
3338,16.69,-98.28568690329075
3339,16.695,-98.56395668939658
3340,16.7,-98.37295544774003
3341,16.705000000000002,-97.71834175384336
3342,16.71,-96.61049619665245
3343,16.715,-95.06486937374981
3344,16.72,-93.10220481417808
3345,16.725,-90.74859935405978
3346,16.73,-88.03537032268021
3347,16.735,-84.99871324226801
3348,16.740000000000002,-81.67915652051681
3349,16.745,-78.1208430305871
3350,16.75,-74.37068079816139
3351,16.755,-70.47740086006498
3352,16.76,-66.49054764165145
3353,16.765,-62.45942176178237
3354,16.77,-58.43200635460196
3355,16.775,-54.453928625666805
3356,16.78,-50.567518830093064
3357,16.785,-46.811015964428584
3358,16.79,-43.21794264819316
3359,16.795,-39.81665253969543
3360,16.8,-36.63004985474506
3361,16.805,-33.67548065998367
3362,16.81,-30.964787311204066
3363,16.815,-28.5045012832625
3364,16.82,-26.296136493624036
3365,16.825,-24.336545737418348
3366,16.830000000000002,-22.618318836963635
3367,16.835,-21.13022363559031
3368,16.84,-19.85770601060345
3369,16.845,-18.783463127650272
3370,16.85,-17.8880870274776
3371,16.855,-17.150753787943387
3372,16.86,-16.549916874542614
3373,16.865000000000002,-16.063955908072824
3374,16.87,-15.67173394129686
3375,16.875,-15.353028213387216
