timestamps_ecg,ecg,timestamps_ppg_1_green,ppg_1_green,timestamps_ppg_1_red,ppg_1_red,timestamps_ppg_1_ir,ppg_1_ir,timestamps_ppg_2_green,ppg_2_green,timestamps_ppg_2_red,ppg_2_red,timestamps_ppg_2_ir,ppg_2_ir
815380.0,-1188.493670886076,840814.0,31859.5,840814.0,2274810.0,840814.0,2545052.1666666665,840801.0,27645.049504950493,840801.0,2533810.415841584,840801.0,2539999.801980198
815458.0,-1172.9113924050632,840914.0,31854.52475247525,840914.0,2274819.108910891,840914.0,2545050.9702970297,840901.0,27648.539215686276,840901.0,2533836.18627451,840901.0,2540026.431372549
815536.0,-1153.1,841014.0,31865.950495049507,841014.0,2274814.1386138615,841014.0,2545061.623762376,841001.0,27669.558823529413,841001.0,2533858.9411764704,841001.0,2540079.911764706
815614.0,-852.3924050632911,841114.0,31843.0099009901,841114.0,2274813.0693069305,841114.0,2545020.326732673,841101.0,27665.676470588234,841101.0,2533881.911764706,841101.0,2540105.431372549
815692.0,-495.20253164556965,841214.0,31811.128712871287,841214.0,2274797.8613861385,841214.0,2545003.1782178218,841201.0,27675.5,841201.0,2533903.5,841201.0,2540157.0
815770.0,-819.9873417721519,841314.0,31767.920792079207,841314.0,2274781.5643564356,841314.0,2544955.207920792,841301.0,27688.441176470587,841301.0,2533925.5588235296,841301.0,2540196.8529411764
815848.0,-2151.3037974683543,841414.0,31706.336633663366,841414.0,2274775.8217821782,841414.0,2544910.0594059406,841401.0,27693.166666666668,841401.0,2533926.4411764704,841401.0,2540261.6470588236
815926.0,-2282.0886075949365,841514.0,31667.70588235294,841514.0,2274754.411764706,841514.0,2544852.470588235,841501.0,27707.128712871287,841501.0,2533949.782178218,841501.0,2540315.089108911
816004.0,2469.658227848102,841614.0,31608.70297029703,841614.0,2274736.891089109,841614.0,2544812.7425742573,841601.0,27701.56862745098,841601.0,2533948.68627451,841601.0,2540324.9803921566
816082.0,11257.303797468354,841714.0,31547.673267326732,841714.0,2274719.623762376,841714.0,2544767.9306930695,841701.0,27717.803921568626,841701.0,2533953.431372549,841701.0,2540327.254901961
816160.0,17127.325,841814.0,31492.425742574258,841814.0,2274682.7425742573,841814.0,2544748.079207921,841801.0,27739.58823529412,841801.0,2533929.7647058824,841801.0,2540230.0
816238.0,14749.949367088608,841914.0,31441.49504950495,841914.0,2274695.8514851485,841914.0,2544691.0495049506,841901.0,27749.666666666668,841901.0,2533839.137254902,841901.0,2539925.882352941
816316.0,6469.037974683544,842014.0,31403.51485148515,842014.0,2274668.623762376,842014.0,2544666.6336633665,842001.0,27765.686274509804,842001.0,2533667.0,842001.0,2539518.8235294116
816394.0,-521.3670886075952,842114.0,31354.26732673267,842114.0,2274688.207920792,842114.0,2544621.7623762377,842101.0,27750.0,842101.0,2533467.0,842101.0,2538910.0
816472.0,-2471.746835443038,842214.0,31317.79411764706,842214.0,2274648.754901961,842214.0,2544609.81372549,842201.0,27688.235294117647,842201.0,2533200.3333333335,842201.0,2538246.274509804
816550.0,-1627.2278481012659,842314.0,31297.20588235294,842314.0,2274624.245098039,842314.0,2544591.18627451,842301.0,27640.425742574258,842301.0,2532968.920792079,842301.0,2537632.386138614
816628.0,-1479.9620253164558,842414.0,31265.633663366338,842414.0,2274644.584158416,842414.0,2544569.4356435644,842401.0,27543.901960784315,842401.0,2532794.6274509802,842401.0,2537226.9509803923
816706.0,-2273.875,842514.0,31240.742574257427,842514.0,2274625.594059406,842514.0,2544541.831683168,842501.0,27435.617647058825,842501.0,2532692.862745098,842501.0,2536950.8725490198
816784.0,-2645.6708860759495,842614.0,31226.554455445545,842614.0,2274613.4752475247,842614.0,2544536.198019802,842601.0,27353.235294117647,842601.0,2532616.705882353,842601.0,2536766.970588235
816862.0,-2502.1772151898736,842714.0,31208.89108910891,842714.0,2274613.9504950494,842714.0,2544528.3960396037,842701.0,27286.225490196077,842701.0,2532557.362745098,842701.0,2536658.2156862747
816940.0,-2364.2911392405063,842814.0,31178.841584158417,842814.0,2274616.8217821782,842814.0,2544539.287128713,842801.0,27242.352941176472,842801.0,2532537.0392156863,842801.0,2536586.794117647
817018.0,-2253.4556962025317,842914.0,31177.0,842914.0,2274604.900990099,842914.0,2544513.9405940594,842901.0,27200.323529411766,842901.0,2532522.205882353,842901.0,2536563.5
817096.0,-2103.278481012658,843014.0,31168.79411764706,843014.0,2274588.5,843014.0,2544510.1764705884,843001.0,27167.65,843001.0,2532509.8,843001.0,2536576.3
817174.0,-1959.5822784810127,843114.0,31142.772277227723,843114.0,2274610.425742574,843114.0,2544493.782178218,843101.0,27152.271844660194,843101.0,2532535.2330097086,843101.0,2536611.1844660193
817252.0,-1811.2151898734178,843214.0,31142.673267326732,843214.0,2274591.613861386,843214.0,2544504.4752475247,843201.0,27143.44,843201.0,2532547.56,843201.0,2536659.0
817330.0,-1637.325,843314.0,31139.47524752475,843314.0,2274575.782178218,843314.0,2544480.4455445544,843301.0,27137.26923076923,843301.0,2532587.6346153845,843301.0,2536720.826923077
817408.0,-1466.7721518987341,843414.0,31145.970297029704,843414.0,2274585.326732673,843414.0,2544489.198019802,843401.0,27158.62,843401.0,2532598.78,843401.0,2536809.88
817486.0,-1322.607594936709,843514.0,31150.445544554455,843514.0,2274606.8118811883,843514.0,2544495.306930693,843501.0,27168.9,843501.0,2532648.14,843501.0,2536916.02
817564.0,-1198.2025316455697,843614.0,31147.59405940594,843614.0,2274590.415841584,843614.0,2544494.297029703,843601.0,27203.059405940596,843601.0,2532739.4851485146,843601.0,2537127.168316832
817642.0,-1075.5696202531647,843714.0,31158.78217821782,843714.0,2274598.782178218,843714.0,2544504.9405940594,843701.0,27214.58823529412,843701.0,2532784.7647058824,843701.0,2537245.725490196
817720.0,-936.0253164556962,843814.0,31162.647058823528,843814.0,2274588.6470588236,843814.0,2544516.0588235296,843801.0,27233.313725490196,843801.0,2532816.5784313725,843801.0,2537389.068627451
817798.0,-790.3924050632911,843914.0,31170.30693069307,843914.0,2274588.4356435644,843914.0,2544529.3663366335,843901.0,27251.73,843901.0,2532878.44,843901.0,2537528.39
817876.0,-654.0632911392405,844014.0,31175.24,844014.0,2274596.29,844014.0,2544540.91,844001.0,27268.94230769231,844001.0,2532937.826923077,844001.0,2537644.6346153845
817954.0,-513.2784810126582,844114.0,31184.735294117647,844114.0,2274597.205882353,844114.0,2544543.794117647,844101.0,27273.725490196077,844101.0,2532982.1274509802,844101.0,2537772.2156862747
818032.0,-369.1,844214.0,31190.128712871287,844214.0,2274602.8663366335,844214.0,2544550.6485148515,844201.0,27300.79411764706,844201.0,2533041.470588235,844201.0,2537922.4411764704
818110.0,-234.18987341772151,844314.0,31194.08910891089,844314.0,2274610.292079208,844314.0,2544559.0643564356,844301.0,27321.019801980197,844301.0,2533091.3465346536,844301.0,2538075.801980198
818188.0,-106.36708860759494,844414.0,31196.54,844414.0,2274600.45,844414.0,2544565.62,844401.0,27326.529411764706,844401.0,2533138.3529411764,844401.0,2538218.3529411764
818266.0,46.392405063291136,844514.0,31208.21359223301,844514.0,2274608.213592233,844514.0,2544558.776699029,844501.0,27341.50980392157,844501.0,2533191.705882353,844501.0,2538356.1764705884
818344.0,271.30379746835445,844614.0,31208.3,844614.0,2274606.82,844614.0,2544570.06,844601.0,27355.941176470587,844601.0,2533245.1960784313,844601.0,2538490.0196078434
818422.0,535.0759493670886,844714.0,31214.980392156864,844714.0,2274606.4509803923,844714.0,2544575.725490196,844701.0,27370.8,844701.0,2533298.08,844701.0,2538614.8
818500.0,759.5443037974684,844814.0,31207.2,844814.0,2274613.48,844814.0,2544567.36,844801.0,27392.98076923077,844801.0,2533350.0384615385,844801.0,2538733.346153846
818578.0,931.2911392405064,844914.0,31206.529411764706,844914.0,2274607.529411765,844914.0,2544560.470588235,844901.0,27410.445544554455,844901.0,2533387.881188119,844901.0,2538848.4356435644
818656.0,1096.5949367088608,845014.0,31198.9,845014.0,2274610.3,845014.0,2544571.6,845001.0,27419.843137254902,845001.0,2533418.254901961,845001.0,2538944.431372549
818734.0,1288.6,845114.0,31223.823529411766,845114.0,2274612.31372549,845114.0,2544568.7647058824,845101.0,27429.529411764706,845101.0,2533449.5196078434,845101.0,2539007.1960784313
818812.0,1445.7088607594937,845214.0,31206.029702970296,845214.0,2274615.3663366335,845214.0,2544542.782178218,845201.0,27442.176470588234,845201.0,2533471.8235294116,845201.0,2539053.1764705884
818890.0,1429.26582278481,845314.0,31229.47524752475,845314.0,2274606.386138614,845314.0,2544535.9801980196,845301.0,27458.43137254902,845301.0,2533491.8529411764,845301.0,2539086.745098039
818968.0,1184.0506329113923,845414.0,31255.470588235294,845414.0,2274599.705882353,845414.0,2544534.7647058824,845401.0,27467.158415841583,845401.0,2533497.910891089,845401.0,2539102.495049505
819046.0,757.1012658227849,845514.0,31259.0,845514.0,2274605.9702970297,845514.0,2544533.6336633665,845501.0,27474.764705882353,845501.0,2533483.117647059,845501.0,2539097.098039216
819124.0,245.32911392405063,845614.0,31260.247524752474,845614.0,2274603.7623762377,845614.0,2544532.128712871,845601.0,27491.13725490196,845601.0,2533465.8039215687,845601.0,2539054.254901961
819202.0,-263.0,845714.0,31272.663366336634,845714.0,2274603.0693069305,845714.0,2544545.118811881,845701.0,27488.352941176472,845701.0,2533442.8235294116,845701.0,2539000.1764705884
819280.0,-702.9746835443038,845814.0,31273.960396039605,845814.0,2274608.0198019804,845814.0,2544555.207920792,845801.0,27489.333333333332,845801.0,2533421.3333333335,845801.0,2538937.3333333335
819358.0,-1022.632911392405,845914.0,31259.90099009901,845914.0,2274616.5346534653,845914.0,2544560.1584158414,845901.0,27493.764705882353,845901.0,2533398.1960784313,845901.0,2538861.0196078434
819436.0,-1229.4,846014.0,31248.91089108911,846014.0,2274626.8415841586,846014.0,2544570.594059406,846001.0,27500.811881188118,846001.0,2533361.168316832,846001.0,2538782.3960396037
819514.0,-1357.1012658227849,846114.0,31259.20792079208,846114.0,2274626.405940594,846114.0,2544573.128712871,846101.0,27497.147058823528,846101.0,2533337.6078431373,846101.0,2538721.5
819592.0,-1403.012658227848,846214.0,31264.48514851485,846214.0,2274627.5148514854,846214.0,2544572.128712871,846201.0,27496.852941176472,846201.0,2533317.411764706,846201.0,2538670.4411764704
819670.0,-1392.0759493670887,846314.0,31267.58823529412,846314.0,2274634.294117647,846314.0,2544579.0392156863,846301.0,27504.450980392157,846301.0,2533304.1764705884,846301.0,2538616.274509804
819748.0,-1353.4303797468353,846414.0,31278.346534653465,846414.0,2274622.5643564356,846414.0,2544584.5346534653,846401.0,27510.87254901961,846401.0,2533278.8039215687,846401.0,2538580.088235294
819826.0,-1317.4810126582279,846514.0,31285.09900990099,846514.0,2274627.8415841586,846514.0,2544598.118811881,846501.0,27508.039603960395,846501.0,2533289.3663366335,846501.0,2538603.702970297
819904.0,-1301.759493670886,846614.0,31298.326732673268,846614.0,2274632.673267327,846614.0,2544600.7326732674,846601.0,27511.803921568626,846601.0,2533302.6666666665,846601.0,2538615.7647058824
819982.0,-1251.1772151898733,846714.0,31306.47524752475,846714.0,2274634.118811881,846714.0,2544608.1584158414,846701.0,27511.70588235294,846701.0,2533295.1764705884,846701.0,2538626.705882353
820060.0,-1155.8481012658228,846814.0,31312.91089108911,846814.0,2274652.9306930695,846814.0,2544637.3663366335,846801.0,27516.098039215685,846801.0,2533323.68627451,846801.0,2538650.117647059
820138.0,-1069.75,846914.0,31328.30693069307,846914.0,2274656.6039603963,846914.0,2544674.7722772276,846901.0,27522.960784313724,846901.0,2533325.843137255,846901.0,2538689.4509803923
820216.0,-1043.620253164557,847014.0,31341.178217821784,847014.0,2274656.326732673,847014.0,2544703.326732673,847001.0,27530.647058823528,847001.0,2533351.6470588236,847001.0,2538737.1764705884
820294.0,-1073.5822784810127,847114.0,31353.99019607843,847114.0,2274658.617647059,847114.0,2544720.8235294116,847101.0,27542.90099009901,847101.0,2533365.881188119,847101.0,2538795.2574257427
820372.0,-1061.5822784810127,847214.0,31365.90099009901,847214.0,2274647.198019802,847214.0,2544742.3465346536,847201.0,27542.79411764706,847201.0,2533384.7647058824,847201.0,2538839.029411765
820450.0,-1006.5443037974684,847314.0,31369.821782178216,847314.0,2274653.7326732674,847314.0,2544756.405940594,847301.0,27551.0,847301.0,2533404.1666666665,847301.0,2538894.294117647
820528.0,-971.0,847414.0,31378.49504950495,847414.0,2274669.0594059406,847414.0,2544763.4455445544,847401.0,27551.539215686276,847401.0,2533421.3725490198,847401.0,2538941.9411764704
820606.0,-979.8860759493671,847514.0,31401.48514851485,847514.0,2274661.1584158414,847514.0,2544759.168316832,847501.0,27562.529411764706,847501.0,2533448.705882353,847501.0,2539000.6764705884
820684.0,-1030.6835443037974,847614.0,31420.52475247525,847614.0,2274671.871287129,847614.0,2544764.089108911,847601.0,27579.950980392157,847601.0,2533472.156862745,847601.0,2539056.588235294
820762.0,-1072.4050632911392,847714.0,31440.128712871287,847714.0,2274678.207920792,847714.0,2544774.584158416,847701.0,27575.049019607843,847701.0,2533487.843137255,847701.0,2539115.411764706
820840.0,-1105.3291139240507,847814.0,31455.970588235294,847814.0,2274679.294117647,847814.0,2544773.5588235296,847801.0,27589.70297029703,847801.0,2533529.168316832,847801.0,2539187.5544554456
820918.0,-1118.1,847914.0,31468.029702970296,847914.0,2274677.1386138615,847914.0,2544782.287128713,847901.0,27592.882352941175,847901.0,2533540.568627451,847901.0,2539256.254901961
820996.0,-1061.5822784810127,848014.0,31478.920792079207,848014.0,2274664.8613861385,848014.0,2544809.1386138615,848001.0,27614.647058823528,848001.0,2533573.9411764704,848001.0,2539312.6470588236
821074.0,-978.7088607594936,848114.0,31492.930693069306,848114.0,2274674.168316832,848114.0,2544820.9702970297,848101.0,27615.07843137255,848101.0,2533595.3529411764,848101.0,2539367.6078431373
821152.0,-933.6708860759494,848214.0,31513.742574257427,848214.0,2274699.336633663,848214.0,2544840.712871287,848201.0,27628.529411764706,848201.0,2533608.725490196,848201.0,2539449.568627451
821230.0,-921.1392405063291,848314.0,31533.247524752474,848314.0,2274708.168316832,848314.0,2544853.2673267326,848301.0,27626.470588235294,848301.0,2533638.2352941176,848301.0,2539512.705882353
821308.0,-907.0886075949367,848414.0,31547.069306930694,848414.0,2274722.782178218,848414.0,2544863.168316832,848401.0,27643.254901960783,848401.0,2533655.8039215687,848401.0,2539555.3725490198
821386.0,-848.1772151898734,848514.0,31566.90099009901,848514.0,2274735.495049505,848514.0,2544876.7524752477,848501.0,27646.851485148516,848501.0,2533676.7326732674,848501.0,2539611.2376237623
821464.0,-803.746835443038,848614.0,31589.058823529413,848614.0,2274774.117647059,848614.0,2544899.9411764704,848601.0,27671.166666666668,848601.0,2533707.5,848601.0,2539660.0
821542.0,-796.1772151898734,848714.0,31603.148514851484,848714.0,2274774.495049505,848714.0,2544924.2673267326,848701.0,27667.86274509804,848701.0,2533722.7647058824,848701.0,2539722.5196078434
821620.0,-793.5696202531645,848814.0,31630.20792079208,848814.0,2274784.207920792,848814.0,2544940.9405940594,848801.0,27675.529411764706,848801.0,2533724.205882353,848801.0,2539789.0
821698.0,-763.493670886076,848914.0,31644.148514851484,848914.0,2274793.5148514854,848914.0,2544951.3168316833,848901.0,27691.166666666668,848901.0,2533755.754901961,848901.0,2539843.274509804
821776.0,-697.1392405063291,849014.0,31663.70297029703,849014.0,2274798.217821782,849014.0,2544966.168316832,849001.0,27698.019607843136,849001.0,2533775.568627451,849001.0,2539887.4607843137
821854.0,-648.2125,849114.0,31682.752475247526,849114.0,2274798.2574257427,849114.0,2544992.1881188117,849101.0,27703.455445544554,849101.0,2533808.702970297,849101.0,2539952.9504950494
821932.0,-638.0,849214.0,31704.148514851484,849214.0,2274769.7326732674,849214.0,2544998.504950495,849201.0,27702.098039215685,849201.0,2533819.725490196,849201.0,2539999.568627451
822010.0,-621.8481012658228,849314.0,31721.079207920793,849314.0,2274779.0,849314.0,2545006.5643564356,849301.0,27720.764705882353,849301.0,2533839.0588235296,849301.0,2540037.529411765
822088.0,-575.5949367088608,849414.0,31703.5,849414.0,2274779.617647059,849414.0,2545001.911764706,849401.0,27735.86274509804,849401.0,2533855.9215686275,849401.0,2540100.470588235
822166.0,-488.40506329113924,849514.0,31689.435643564357,849514.0,2274781.623762376,849514.0,2544983.415841584,849501.0,27734.333333333332,849501.0,2533868.6666666665,849501.0,2540147.3333333335
822244.0,-397.7341772151899,849614.0,31680.940594059404,849614.0,2274776.792079208,849614.0,2544950.5445544557,849601.0,27750.764705882353,849601.0,2533898.882352941,849601.0,2540181.6470588236
822322.0,-344.34177215189874,849714.0,31642.059405940596,849714.0,2274758.297029703,849714.0,2544921.2475247523,849701.0,27757.831683168315,849701.0,2533915.5346534653,849701.0,2540232.6534653464
822400.0,-274.30379746835445,849814.0,31581.346534653465,849814.0,2274735.405940594,849814.0,2544870.079207921,849801.0,27756.0,849801.0,2533921.9411764704,849801.0,2540285.2647058824
822478.0,-124.45,849914.0,31539.31683168317,849914.0,2274710.8514851485,849914.0,2544820.871287129,849901.0,27762.57843137255,849901.0,2533935.1666666665,849901.0,2540326.725490196
822556.0,149.86075949367088,850014.0,31492.128712871287,850014.0,2274707.089108911,850014.0,2544774.3168316833,850001.0,27771.62745098039,850001.0,2533943.7352941176,850001.0,2540349.5196078434
822634.0,533.367088607595,850114.0,31430.821782178216,850114.0,2274687.9702970297,850114.0,2544733.4653465347,850101.0,27776.676470588234,850101.0,2533928.794117647,850101.0,2540306.9411764704
822712.0,899.9746835443038,850214.0,31383.470588235294,850214.0,2274678.7647058824,850214.0,2544693.411764706,850201.0,27783.392156862745,850201.0,2533875.0196078434,850201.0,2540145.5196078434
822790.0,1134.139240506329,850314.0,31335.960396039605,850314.0,2274659.425742574,850314.0,2544670.4356435644,850301.0,27791.63725490196,850301.0,2533762.0588235296,850301.0,2539816.0490196077
822868.0,1229.2025316455697,850414.0,31278.68316831683,850414.0,2274634.7524752477,850414.0,2544635.0594059406,850401.0,27782.881188118812,850401.0,2533577.3960396037,850401.0,2539330.7722772276
822946.0,1240.0253164556962,850514.0,31252.227722772277,850514.0,2274622.5544554456,850514.0,2544603.495049505,850501.0,27755.313725490196,850501.0,2533344.4509803923,850501.0,2538715.3529411764
823024.0,1120.379746835443,850614.0,31217.920792079207,850614.0,2274628.792079208,850614.0,2544584.0594059406,850601.0,27705.58823529412,850601.0,2533103.588235294,850601.0,2538065.8235294116
823102.0,765.4683544303798,850714.0,31188.752475247526,850714.0,2274624.1584158414,850714.0,2544556.9306930695,850701.0,27629.21568627451,850701.0,2532898.431372549,850701.0,2537533.5098039214
823180.0,284.65000000000003,850814.0,31167.91089108911,850814.0,2274594.504950495,850814.0,2544538.3168316833,850801.0,27548.352941176472,850801.0,2532752.2352941176,850801.0,2537162.7647058824
823258.0,-94.30379746835445,850914.0,31146.326732673268,850914.0,2274585.7524752477,850914.0,2544506.079207921,850901.0,27469.823529411766,850901.0,2532653.117647059,850901.0,2536922.0
823336.0,-281.40506329113924,851014.0,31129.352941176472,851014.0,2274603.3235294116,851014.0,2544507.2647058824,851001.0,27404.762376237624,851001.0,2532594.3465346536,851001.0,2536768.831683168
823414.0,-367.9620253164557,851114.0,31107.742574257427,851114.0,2274581.0495049506,851114.0,2544482.910891089,851101.0,27350.941176470587,851101.0,2532554.411764706,851101.0,2536668.970588235
823492.0,-510.2278481012658,851214.0,31082.0,851214.0,2274586.0,851214.0,2544474.0,851201.0,27290.57843137255,851201.0,2532526.362745098,851201.0,2536603.4803921566
823570.0,-722.8860759493671,851314.0,31074.079207920793,851314.0,2274575.108910891,851314.0,2544468.0594059406,851301.0,27263.91176470588,851301.0,2532523.225490196,851301.0,2536589.8039215687
823648.0,-863.1518987341772,851414.0,31062.237623762376,851414.0,2274573.0396039602,851414.0,2544462.118811881,851401.0,27255.08823529412,851401.0,2532521.5,851401.0,2536613.5588235296
823726.0,-903.9113924050633,851514.0,31055.20792079208,851514.0,2274572.0297029703,851514.0,2544461.0297029703,851501.0,27243.225490196077,851501.0,2532539.0784313725,851501.0,2536654.9411764704
823804.0,-937.7088607594936,851614.0,31034.831683168315,851614.0,2274548.9504950494,851614.0,2544461.9603960398,851601.0,27233.696078431374,851601.0,2532560.6764705884,851601.0,2536702.1764705884
823882.0,-843.9367088607595,851714.0,31049.20792079208,851714.0,2274561.306930693,851714.0,2544441.089108911,851701.0,27242.19801980198,851701.0,2532586.6831683167,851701.0,2536785.2673267326
823960.0,-476.70000000000005,851814.0,31038.712871287127,851814.0,2274553.5346534653,851814.0,2544462.574257426,851801.0,27244.333333333332,851801.0,2532618.254901961,851801.0,2536883.9607843137
824038.0,-180.1139240506329,851914.0,31050.901960784315,851914.0,2274560.3725490198,851914.0,2544472.294117647,851901.0,27259.58823529412,851901.0,2532664.529411765,851901.0,2536979.411764706
824116.0,-636.2405063291139,852014.0,31055.643564356436,852014.0,2274577.3960396037,852014.0,2544477.5544554456,852001.0,27270.803921568626,852001.0,2532701.725490196,852001.0,2537089.3921568627
824194.0,-1757.4430379746836,852114.0,31067.712871287127,852114.0,2274569.089108911,852114.0,2544471.693069307,852101.0,27284.725490196077,852101.0,2532757.0196078434,852101.0,2537213.901960784
824272.0,-1231.1898734177214,852214.0,31079.69306930693,852214.0,2274571.5643564356,852214.0,2544490.6039603963,852201.0,27303.176470588234,852201.0,2532803.3529411764,852201.0,2537338.9411764704
824350.0,3981.316455696203,852314.0,31088.930693069306,852314.0,2274560.5445544557,852314.0,2544507.099009901,852301.0,27320.69306930693,852301.0,2532855.079207921,852301.0,2537465.4851485146
824428.0,12510.354430379746,852414.0,31100.455445544554,852414.0,2274574.6831683167,852414.0,2544510.7425742573,852401.0,27335.441176470587,852401.0,2532905.0588235296,852401.0,2537591.205882353
824506.0,17637.227848101265,852514.0,31115.78217821782,852514.0,2274582.168316832,852514.0,2544523.0594059406,852501.0,27340.549019607843,852501.0,2532953.6470588236,852501.0,2537740.0098039214
824584.0,14425.6,852614.0,31131.62376237624,852614.0,2274588.108910891,852614.0,2544520.7425742573,852601.0,27359.186274509804,852601.0,2533011.1764705884,852601.0,2537892.205882353
824662.0,5802.443037974684,852714.0,31130.666666666668,852714.0,2274584.0,852714.0,2544526.6666666665,852701.0,27371.91176470588,852701.0,2533059.470588235,852701.0,2538032.470588235
824740.0,-1119.012658227848,852814.0,31142.326732673268,852814.0,2274587.9306930695,852814.0,2544542.792079208,852801.0,27402.549019607843,852801.0,2533120.117647059,852801.0,2538192.0196078434
824818.0,-2678.3291139240505,852914.0,31159.61386138614,852914.0,2274597.9306930695,852914.0,2544530.574257426,852901.0,27411.237623762376,852901.0,2533179.118811881,852901.0,2538335.8217821782
824896.0,-1466.9620253164558,853014.0,31161.396039603962,853014.0,2274595.99009901,853014.0,2544541.4356435644,853001.0,27435.470588235294,853001.0,2533241.470588235,853001.0,2538490.7843137253
824974.0,-1192.8101265822784,853114.0,31161.0,853114.0,2274574.405940594,853114.0,2544540.2475247523,853101.0,27447.235294117647,853101.0,2533303.3333333335,853101.0,2538610.529411765
825052.0,-2046.1772151898733,853214.0,31157.08910891089,853214.0,2274593.2475247523,853214.0,2544551.5148514854,853201.0,27459.0,853201.0,2533370.0,853201.0,2538737.0
825130.0,-2411.493670886076,853314.0,31166.811881188118,853314.0,2274600.0,853314.0,2544540.326732673,853301.0,27486.450980392157,853301.0,2533410.1960784313,853301.0,2538845.8235294116
825208.0,-2215.1772151898736,853414.0,31166.188118811882,853414.0,2274589.326732673,853414.0,2544540.574257426,853401.0,27500.450980392157,853401.0,2533447.5098039214,853401.0,2538957.529411765
825286.0,-2061.3,853514.0,31172.52475247525,853514.0,2274600.297029703,853514.0,2544539.7425742573,853501.0,27509.554455445545,853501.0,2533468.9603960398,853501.0,2539034.2376237623
825364.0,-1940.873417721519,853614.0,31173.529411764706,853614.0,2274603.529411765,853614.0,2544552.970588235,853601.0,27518.382352941175,853601.0,2533507.254901961,853601.0,2539094.81372549
825442.0,-1787.0759493670887,853714.0,31167.21782178218,853714.0,2274604.4455445544,853714.0,2544550.7722772276,853701.0,27510.79411764706,853701.0,2533499.970588235,853701.0,2539158.2647058824
825520.0,-1657.8354430379748,853814.0,31179.970297029704,853814.0,2274595.0198019804,853814.0,2544557.2673267326,853801.0,27537.656862745098,853801.0,2533511.4901960786,853801.0,2539184.5196078434
825598.0,-1528.3291139240507,853914.0,31186.70297029703,853914.0,2274599.4356435644,853914.0,2544572.9504950494,853901.0,27534.892156862745,853901.0,2533489.4411764704,853901.0,2539191.362745098
825676.0,-1389.6455696202531,854014.0,31185.61386138614,854014.0,2274606.4653465347,854014.0,2544578.0,854001.0,27551.058823529413,854001.0,2533464.6764705884,854001.0,2539167.2647058824
825754.0,-1282.9367088607594,854114.0,31190.465346534653,854114.0,2274602.5346534653,854114.0,2544578.0,854101.0,27566.62376237624,854101.0,2533446.693069307,854101.0,2539105.7722772276
825832.0,-1204.1518987341772,854214.0,31207.811881188118,854214.0,2274608.079207921,854214.0,2544573.9603960398,854201.0,27561.58823529412,854201.0,2533413.529411765,854201.0,2539046.411764706
825910.0,-1128.3544303797469,854314.0,31213.0099009901,854314.0,2274608.0198019804,854314.0,2544574.6534653464,854301.0,27568.039215686276,854301.0,2533402.9803921566,854301.0,2538965.254901961
825988.0,-1032.7,854414.0,31225.58823529412,854414.0,2274618.9411764704,854414.0,2544596.0588235296,854401.0,27569.21568627451,854401.0,2533372.9803921566,854401.0,2538871.137254902
826066.0,-904.0,854514.0,31231.09900990099,854514.0,2274610.1584158414,854514.0,2544598.128712871,854501.0,27581.235294117647,854501.0,2533342.8235294116,854501.0,2538804.117647059
826144.0,-769.7215189873418,854614.0,31238.10891089109,854614.0,2274609.7326732674,854614.0,2544596.7425742573,854601.0,27580.529411764706,854601.0,2533333.0196078434,854601.0,2538750.5098039214
826222.0,-615.9493670886076,854714.0,31239.31683168317,854714.0,2274616.8415841586,854714.0,2544610.663366337,854701.0,27574.603960396038,854701.0,2533318.8118811883,854701.0,2538721.613861386
826300.0,-440.75949367088606,854814.0,31252.70297029703,854814.0,2274625.8514851485,854814.0,2544628.871287129,854801.0,27580.87254901961,854801.0,2533313.2843137253,854801.0,2538707.411764706
826378.0,-260.2658227848101,854914.0,31268.940594059404,854914.0,2274632.1881188117,854914.0,2544622.9306930695,854901.0,27584.0,854901.0,2533310.911764706,854901.0,2538694.9509803923
826456.0,-72.08860759493672,855014.0,31284.09900990099,855014.0,2274630.663366337,855014.0,2544619.8415841586,855001.0,27591.441176470587,855001.0,2533308.6470588236,855001.0,2538697.7647058824
826534.0,122.03797468354429,855114.0,31295.445544554455,855114.0,2274635.3168316833,855114.0,2544629.7425742573,855101.0,27595.656862745098,855101.0,2533317.1960784313,855101.0,2538718.0784313725
826612.0,338.6,855214.0,31300.257425742573,855214.0,2274640.5643564356,855214.0,2544655.4455445544,855201.0,27605.558823529413,855201.0,2533321.362745098,855201.0,2538732.7352941176
826690.0,597.5822784810126,855314.0,31312.43137254902,855314.0,2274636.6078431373,855314.0,2544669.254901961,855301.0,27606.633663366338,855301.0,2533331.6039603963,855301.0,2538739.118811881
826768.0,846.3544303797469,855414.0,31329.554455445545,855414.0,2274645.831683168,855414.0,2544679.831683168,855401.0,27605.823529411766,855401.0,2533347.725490196,855401.0,2538758.6274509802
826846.0,1052.73417721519,855514.0,31344.871287128713,855514.0,2274650.702970297,855514.0,2544693.623762376,855501.0,27619.352941176472,855501.0,2533362.2352941176,855501.0,2538799.411764706
826924.0,1208.2151898734178,855614.0,31355.603960396038,855614.0,2274649.6336633665,855614.0,2544698.0594059406,855601.0,27621.745098039217,855601.0,2533379.3725490198,855601.0,2538853.5490196077
